"shop_no","rgn2_nm","content"
"637833","송파구","고기, 한식, 주말, 음료판매, 친구들이랑, 닭갈비, 회식, 매콤, 저녁, 퓨전한식, 부드러운, 내방, 또먹고싶다, 속이든든한, 입에서순삭, 가을, 얼큰, 찬바람쌩쌩, TV맛집, 푸짐한, 이색맛집, 집밥, 사무실, 연인끼리, 쌀쌀할때, 겨울, 밥집, 고기성애자, 입소문난, 선선할때, 깔끔, 캠퍼스안, 중독성쩔어, 매운음식덕후, 따끈한, 밥볶아먹기좋은, 모듬사리, 쫀득, 사리넣으면맛있는, 야식, 국물닭갈비, 연중무휴"
"657071","강남구","한식, 모짜렐라부대볶음, 저녁, 부대볶음, 내방, 속이든든한, JVL부대찌개, 여자들끼리, 얼큰, 우삼겹철판구이, 부대찌개, 집밥, 레알인정, 꿀맛, 밥집, 점심, 깔끔, 몽골리안비프, 가족식탁용, 부담없는, 따끈한, 점심에붐비는, 사리넣으면맛있는, 단골폭발, 숙취해소, 숨겨진맛집, 갓집밥, 그릴소시지, 담백"
"661711","서초구","고기, 한식, 간이약한, 찐규아상, 직원이자신있어하는, 내방, 진한국물, 수육, 속이든든한, 곰술국, 정통한식, 찬바람쌩쌩, 입맛없을때, 자취생, 3대째, 혼밥, 집밥, 보양식, 사무실, 겨울, 꿀맛, 곰탕, 점심, 가족식탁용, 규아상전골, 고퀄리티, 원조, 국물덕후, 재료가신선한, 따끈한, 살로만, 건강해지는느낌, 고향의맛"
"668903","강남구","분식, 한식, 주말, 돈까스김치오므라이스, 돈까스, 회식, 직원이자신있어하는, 바싹소불고기덮밥, 모닥치기, 여자들끼리, 남자들끼리, 저칼로리, 푸짐한, 상큼, 매콤제육김밥, 연인끼리, 입소문난, 점심, 깔끔, 김밥, 가족식탁용, 고퀄리티, 부담없는, 치즈돈까스, 점심에붐비는, 차돌된장비빔밥, 건강해지는느낌, 고소한, 분위기낼때, 담백"
"700500","구로구","일식·회, 고기, 바삭바삭, 고기성애자, 돈까스, 헤비한메뉴, 점심, 선선할때, 저녁, 등심돈까스, 함박스테이크, 안심돈까스, 내방, 나들이, 아이와어른함께, 가정식, 부담없는, 세젤맛, 새우까스, 치즈돈까스, 착한가격, 자취생, 과방, 푸짐한, 일식전문, 사무실, 연인끼리"
"704085","광진구","디저트·커피, 아이스크림, 케이크"
"712853","종로구","양식, 피자"
"714020","성남시 분당구","일식·회, 갓스시, 덮밥덕후, 부타동, 불초밥, 일식전문"
"717141","성남시 분당구","양식, 피자, 치즈가워터파크, 이탈리안레스토랑, 파스타, 피맥"
"722407","성남시 분당구","분식, 김밥, 떡볶이"
"726495","강남구","고기, 육식인간, 보쌈, 밥집, 고기성애자, 저녁, 혼술, 촉촉, 부드러운, 스트레스풀자, 삼겹, 속이든든한, 육즙이흐르는, 한상차림, 혼밥, 탱글탱글, 런치세트, 집밥, 맛점"
"727384","광진구","고기, 오돌뼈, 양꼬치"
"729235","구로구","디저트·커피, 양식, 마카롱, 치크케익"
"731116","성동구","한식, 해물파전, 두부김치, 매콤, 친구들이랑, 밥집, 점심, 저녁, 주당, 밥한공기뚝딱, 원조, 동창모임, 오돌뼈, 한상차림, 따끈한, 북어찜, 짭짤한, 맛있게매운, 푸짐한, 고향의맛"
"740035","성동구","일식·회, 한끼식사되는, 친구들이랑, 해산물덕후, 깔끔, 촉촉, 튀김, 고퀄리티, 일본느낌, 가을, 정갈한, 재료가신선한, 갓스시, 연어초밥도시락, 사시미, 일식전문, 탱글탱글, 숨겨진맛집, 장어덮밥, 담백"
"761517","성동구","고기, 토마토계란볶음, 지삼선, 친구들이랑, 고깃집, 이국적, 저녁, 꿔바로우, 주당, 스트레스풀자, 한잔하고싶을때, 편맥과함께, 양꼬치, 향이좋은, 육즙이흐르는, 안주로딱좋은, 착한가격, 이색맛집, 마라탕, 불맛, 어향육사"
"762473","강서구","null"
"767476","영등포구","양식, 피자, 파스타"
"769471","중구","아시안, NEW, 베트남쌀국수, 볶음밥"
"771329","성남시 분당구","디저트·커피, NEW, 아이스크림, 와플"
"774771","마포구","양식, NEW, 연인끼리, 아삭아삭, 회사동료랑, 유럽식, 친구들이랑, 이탈리안레스토랑, 점심, 샐러드, 소스가맛있는, 저녁, 만조크림파스타, 집에서데이트, 드레싱이맛있는, 가성비갑, 파스타, 푸짐한, 새우오일파스타, 치즈덕후, 탱글탱글, 연어회"
"781044","종로구","양식, NEW, 아삭아삭, 주말, 치킨마크니, 입소문난, 점심, 깔끔, 저녁, 카레전문, 이국적, 세트메뉴가있는, 커리, 향이좋은, 힐링푸드, 난, 인도음식, 맛있게매운, 탄두리치킨, 불맛, 현지인운영, 치킨마살라"
"781462","관악구","고기, 한식, NEW, 장어소금구이, 비오는날, 여름, 밥집, 해산물덕후, 회식, 점심, 해쨍쨍, 폭염, 장어구이, 속이든든한, 남자들끼리, 따끈한, 장어고추장덮밥, 장어죽, 고소한, 불맛, 장어고추장구이, 장어덮밥, 보양식, 담백"
"796160","강동구","null"
"798990","도봉구","null"
"616575","고양시 덕양구","디저트·커피, 취향저격, 유럽식, 음료판매, 저녁, 프랜차이즈, 내방, 비쥬얼, 여자들끼리, 아이스그린티블렌디모, 저칼로리, 브런치, 미국식, 플레인요거트스무디, 아메리카노, 카페, 가벼운식사, 빨리먹을수있는, 상큼, 사무실, 팥빙수, 꿀맛, 건강빵, 사시사철, 점심, 깔끔, 빵덕후, 아이와어른함께, 힐링푸드, 카라멜마끼아또, 가볍게먹기좋은, 메디오, 간편하게먹기, 연중무휴, 담백"
"617958","고양시 일산동구","아시안, 달콤, 한끼식사되는, 매콤맑은국물, 저녁, 향이좋은, 진한국물, P2잘익힌양지쌀국수, 가을, 여자들끼리, A3특선모듬전식, 면덕후, R3파인애플새우볶음밥, 착한가격, 푸짐한, 연인끼리, 파인애플새우볶음밥, 쌀쌀할때, 비오는날, 겨울, 덮밥덕후, 밥집, 채식주의자, 점심, 깔끔, 세트메뉴가있는, 아이와어른함께, 드레싱이맛있는, 고퀄리티, N4해산물팟타이, 힐링푸드, 재료가신선한, 따끈한, 건강해지는느낌, 연중무휴, 잘익힌양지쌀국수, 담백"
"626764","동작구","일식·회, 수산시장, 취향저격, 주말, 대광어회, 친구들이랑, 엄지척, 저녁, 얼리먹답터, 비쥬얼, 안주로딱좋은, 동창모임, 얼큰, 남자들끼리, 저칼로리, 착한가격, 푸짐한, 레알인정, 연어회, 탄성자동발사, 입소문난, 참치모듬, 가성비갑, 부담없는, 갓스시, 대박, 참치, 쫄깃쫄깃, 퇴근후, 참돔회, 야식, 24시간영업, 활모듬회, 숨겨진맛집, 담백"
"627266","강서구","분식, 한식, 얼큰수제비, 한강공원, 한끼식사되는, 여름, 친구들이랑, 수제비, 저녁, 부드러운, 해쨍쨍, 내방, 특이한메뉴, 정통한식, 면덕후, 등심돈가스, 가츠동, 입소문난, 점심, 깔끔, 시원한, 가족식탁용, 홍합짬뽕밥, 원조, 고퀄리티, 중독성쩔어, 낙지덮밥, 세젤맛, 쫄깃쫄깃, 건강해지는느낌, 고향의맛"
"639491","강남구","일식·회, 연어회, 주말, 도미, 한강공원, 엄지척, 선선할때, 저녁, 부드러운, 오도로, 내방, 일본느낌, 입에서순삭, 정갈한, 도미회, 재료가신선한, 저칼로리, TV맛집, 갓스시, 연어, 적당한, 퇴근후, 건강해지는느낌, 일식전문, 사무실, 연인끼리"
"678664","송파구","양식, 주말, 고기성애자, 직원이자신있어하는, 패스트푸드, 세트메뉴가있는, 육즙이흐르는, 입에서순삭, 풍미가깊은, 재료가신선한, 칠리버거, 수제버거, 짭짤한, 아메리칸푸드, 기름진, 미국식, 치즈가흐르는, 푸짐한, 런치세트, 맛집사냥꾼, 맛점, 연인끼리"
"702937","은평구","아시안, 재주문욕구, 쌀국수, 한끼식사되는, 밥집, 매콤, 선선할때, 속이풀리는, 점심, 사시사철, 다이어터, 부드러운, 프랜차이즈, 내방, 맑은국물, 가성비갑, 부담없는, 국물덕후, 저칼로리, 따끈한, 간편하게먹기, 착한가격, 혼밥, 볶음밥, 숙취해소, 빨리먹을수있는"
"705903","종로구","디저트·커피, 오레오츄러스, 크림치즈츄러스, 츄러스, 아메리카노, 시나몬츄러스, 아몬드츄러스"
"711970","송파구","분식, 배민키친, 유럽식, 썸남썸녀랑, 로제파스타, 이탈리안레스토랑, 하이엔드, 카레떡볶이, 이탈리안, 크림떡볶이, 크림스파게티, 아시안, 가라아케, 떡볶이, 퓨전, 로제떡볶이, 스파게티, 여자들끼리, 크림파스타, 파스타, 손님접대, 여심, 매운떡볶이, 까르보나라"
"713034","강남구","한식, 회사동료랑, 보쌈, 밥집, 친구들이랑, 순대, 국밥성애자, 속이풀리는, 점심, 저녁, 떡만두국, 가성비갑, 쭈꾸미비빔밥, 국물덕후, 남자들끼리, 따끈한, 밀면, 혼밥, 푸짐한, 국밥, 밥말아먹기좋은, 고향의맛"
"716219","마포구","아시안, 만두, 꿔바로우"
"722240","동작구","디저트·커피, 양식, 수제버거, 샐러드"
"723991","서초구","한식, 부대찌개, 부대전골"
"731359","부천시","한식, 갈비찜, 김치찌개"
"733945","강북구","고기, 한식, 입에서불나는, 고기성애자, 친구들이랑, 고깃집, 매콤, 매운갈비찜, 저녁, 부드러운, 한잔하고싶을때, 날치알밥, 갈비찜, 매운치즈갈비찜, 매운음식덕후, 따끈한, 간장갈비찜, 쫄깃쫄깃, 칼칼한, 야식, 맛있게매운, 푸짐한"
"734395","수원시 팔달구","분식, 한식, 친구들이랑, 매콤, 이거저거다맛있음, 낮술, 주당, 한잔하고싶을때, 똥집, 가성비갑, 캠퍼스안, 안주로딱좋은, 동창모임, 오돌뼈, 통닭, 안주가맛있는, 자극적인, 야식, 과방, 포차"
"734848","용산구","고기, 한식, 회사동료랑, 고기성애자, 고깃집, 저녁, 철판요리, 스트레스풀자, 한잔하고싶을때, 향이좋은, 시골집느낌, 원조, 안주로딱좋은, 떡갈비, 퇴근후, 짭짤한, 주물럭, 불맛, 고소한, 김치찌개"
"743665","수원시 영통구","디저트·커피, 플레인와플, 초코라떼"
"747665","종로구","아시안, NEW, 팟타이, 똠양꿍"
"748227","광진구","양식, 돈까스, 생선까스"
"759393","관악구","일식·회, 회사동료랑, 비오는날, 친구들이랑, 매콤, 깔끔, 소스가맛있는, 이자카야, 철판요리, 주당, 한잔하고싶을때, 편맥과함께, 새우튀김, 일본느낌, 안주로딱좋은, 꿀조합, 치킨가라아게, 새우구이, 간장새우덮밥, TV맛집, 감바스, 짭짤한, 치킨가라아게덮밥, 야식, 맛집사냥꾼"
"763968","강남구","분식, NEW, 분식덕후, 바삭바삭, 내방, 가족식탁용, 아이와어른함께, 떡볶이, 분식, 가볍게먹기좋은, 따끈한, 간편하게먹기, 돈까스김치김밥, 착한가격, 쫄깃쫄깃, 찹쌀순대, 탕수육, 혼밥, 간식, 야식, 맛있게매운"
"764240","양천구","일식·회, NEW, 홍어삼합, 홍어무침"
"771775","성남시 분당구","한식, NEW, 오징어불고기, 오삼불고기"
"777111","양천구","디저트·커피, NEW, 달콤, 바삭바삭, 에이드, 음료판매, 소스가맛있는, 디저트홀릭, 베이커리, 부드러운, 블루레몬에이드, 아이와어른함께, 청포도에이드, 여자들끼리, 블루베리와플, 브런치, 간편하게먹기, 와플, 간식, 카페, 가벼운식사, 망고와플, 연인끼리"
"779707","서초구","한식, NEW, 제육볶음, 바삭바삭, 오징어볶음, 친구들이랑, 매콤, 김치찜, 저녁, 부드러운, 스트레스풀자, 한잔하고싶을때, 안주로딱좋은, 매운음식덕후, 따끈한, 기름진, 야식, 탕수육, 칼칼한, 튀김덕후, 닭볶음탕, 포차"
"781252","수원시 영통구","한식, NEW, 해장국, 감자탕"
"783358","부천시","고기, 아시안, NEW, 양갈비, 양꼬치"
"786836","강서구","일식·회, 양식, NEW, 경양식, 바삭옛날돈까스, 분식덕후, 한끼식사되는, 바삭바삭, 밥집, 돈까스, 점심, 소스가맛있는, 두툼갈비돈까스, 분식, 감자튀김, 짭짤한, 착한가격, 튀김덕후, 혼밥, 고소한, 냉메밀국수, 밀가루덕후"
"790115","광진구","일식·회, NEW, 사케동, 연어"
"793390","강서구","고기, 한식, NEW, 제육정식, 코다리정식"
"796409","중구","null"
"796942","종로구","null"
"800067","마포구","null"
"800326","서대문구","null"
"600547","관악구","디저트·커피, 팥빙수, 유럽식, 달콤, 여름, 음료판매, 엄지척, 시원한, 디저트홀릭, 해쨍쨍, 프랜차이즈, 나들이, 부담없는, 입에서순삭, 여자들끼리, 홈메이드, 카라멜마끼아또, 아이스그린티블렌디모, 가볍게먹기좋은, 메디오, 브런치, 사르르녹는, 플레인요거트스무디, 간식, 아메리카노, 카페, 사무실, 연인끼리"
"649879","관악구","디저트·커피, 달콤, 먼치킨30입, 친구들이랑, 음료판매, 도너츠10팩, 해쨍쨍, 프랜차이즈, 착한가격, 미국식, 혼밥, 간식, 아메리카노, 카페, 빨리먹을수있는, 사무실, 사시사철, 점심, 시원한, 디저트홀릭, 촉촉, 세트메뉴가있는, 커피팩, 도너츠, 캠퍼스안, 가볍게먹기좋은, 꿀조합, 고소한, 런치세트"
"658748","양천구","디저트·커피, 달콤, 여름, 프랜차이즈, 내방, 향이좋은, 프레즐, 여자들끼리, 남자들끼리, 브런치, 또띠아피자, 간식, 혼디, 요거트스무디, 케이크, 레알인정, 연인끼리, 빨리먹을수있는, 꿀맛, 깔끔, 시원한, 폭염, 캠퍼스안, 까페, 허니버터브레드, 자바칩탐앤치노, 힐링푸드, 빵집, 점심에붐비는, 간편하게먹기, 단골폭발, 과방"
"670665","용산구","디저트·커피, 꿀맛, 달콤, 에이드, 음료판매, 점심, 자몽그린티에이드, 가성비갑, 속이든든한, 부담없는, 입에서순삭, 힐링푸드, 여자들끼리, 쫄깃쫄깃, 간식, 혼디, 밀크티, 카페, 연중무휴, 상큼"
"674944","관악구","고기, 한식, 주말, 한강공원, 한끼식사되는, 삼겹살김밥, 수제함박도시락, 친구들이랑, 매콤, 회식, 음료판매, 쌀덕후, 저녁, 부드러운, 내방, 비쥬얼, 홈메이드, 꽁치김치찌개도시락, 워크샵, 착한가격, 혼밥, 푸짐한, 집밥, 도시락, 밥집, 사시사철, 점심, 깔끔, 촉촉, 인스타맛집, 아이와어른함께, 가정식, 가성비갑, 정갈한, 꿀조합, 야구장, 덮밥, 치즈불닭떡볶이그라탕, 매콤달달제육도시락, 갓집밥, 담백"
"676549","동작구","일식·회, 한식, 돈까스덮밥, 한끼식사되는, 매콤, 저녁, 맑은국물, 오뎅우동, 새우튀김우동, 면덕후, 착한가격, 혼밥, 아점, 치킨카레덮밥, 우동, 푸짐한, 가벼운식사, 빨리먹을수있는, 졸맛, 꿀맛, 냉모밀, 점심, 깔끔, 세트메뉴가있는, 가성비갑, 부담없는, 따끈한, 간편하게먹기, 덮밥, 고소한, 소불고기김치덮밥, 담백"
"686573","강동구","양식, 음료판매, 친구들이랑, 핫도그, 부드러운, 해쨍쨍, 내방, 얼리먹답터, 과카몰리도그, 여자들끼리, 홈메이드, 미국식, 아메리칸푸드, 혼밥, 간식, 샌드위치, 렐리쉬도그, 빨리먹을수있는, 사시사철, 점심, 캠퍼스안, 부담없는, 칠리도그, 따끈한, 간편하게먹기, 필리치즈샌드위치, 칠리감자튀김, 치즈가흐르는, 고소한, 취향저격"
"687017","광진구","아시안, 취향저격, 아삭아삭, 주말, 친구들이랑, 쌀덕후, 저녁, 프랜차이즈, 비쥬얼, 속이든든한, 유기농, 면덕후, 착한가격, 푸짐한, 맛점, 연인끼리, 쌀쌀할때, 회사동료랑, 쌀국수, 밥집, 사시사철, 점심, 깔끔, 짱맛, 세트메뉴가있는, 아이와어른함께, 가성비갑, 부담없는, 힐링푸드, 재료가신선한, 따끈한, 맛있으면0칼로리, 담백"
"691493","마포구","디저트·커피, 패밀리, 한강공원, 달콤, 친구들이랑, 디저트덕후, 부드러운, 비쥬얼, 입에서순삭, 하프갤론, 여자들끼리, 아이스크림, 착한가격, 간식, 동아리방, 아이스크림케익, 연인끼리, 썸남썸녀랑, 시원한, 폭염, 쿼터, 캠퍼스안, 까페, 부담없는, 새콤, 버라이어티팩, 맛있으면0칼로리, 과방, 파인트"
"702414","노원구","일식·회, 한식, 바삭바삭, 밥집, 친구들이랑, 선선할때, 점심, 프랜차이즈, 내방, 비쥬얼, 캠퍼스안, 일본느낌, 입에서순삭, 세젤맛, 대박, 카레, 기름진, 혼밥, 과방, 푸짐한, 일식전문, 맛점, 연중무휴, 연인끼리"
"708174","서대문구","고기, 한식, 밥말아먹기좋은, 맛곰탕, 속이풀리는, 저녁, 진곰탕, 진주식전통소고기육전, 가을, 정통한식, 홈메이드, 한우육회비빔밥, 전골, 통도가니곰탕, 혼밥, 집밥, 사무실, 쌀쌀할때, 겨울, 밥집, 곰탕, 입소문난, 선선할때, 점심, 깔끔, 초복중복말복, 짱맛, 아이와어른함께, 가정식, 가성비갑, 국물덕후, 점심에붐비는, 건강해지는느낌, 열곰탕, 담백"
